sourceTaxonId	sourceTaxonName	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
	Baryphthengus ruficapillus	RO:0002470	eats		Euterpe edulis							"Fadini, Rodrigo F.; Fleury, Marina; Donatti, Camila I.; Galetti, Mauro. 2009. Effects of frugivore impoverishment and seed predators on the recruitment of a keystone palm. Acta Oecologica-International Journal of Ecology. 188-196"
	Pteroglossus bailloni	RO:0002470	eats		Euterpe edulis							"Galetti, M.; Alexio Alexandre. 1998. Effects on palm heart harvesting on avian frugivores in the Atlantic rainforest of Brazil. Journal of Applied Ecology. 286-293"
	Pteroglossus bailloni	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Pteroglossus bailloni	RO:0002470	eats		Euterpe edulis							"Pizo, M. A.; Simao, I.. 2001. Seed deposition patterns and the survival of seeds and seedlings of the palm Euterpe edulis. Acta Oecologica-International Journal of Ecology. 229-233"
	Pteroglossus bailloni	RO:0002470	eats		Euterpe edulis							" MAURO GALETTI, ROGER GUEVARA, MARINA C. CïRTES, RODRIGO FADINI, SANDRO VON MATTER, ABRAÌO B. LEITE, FçBIO LABECCA, THIAGO RIBEIRO, CAROLINA S. CARVALHO, ROSANE G. COLLEVATTI, MATHIAS M. PIRES, PAULO R. GUIMARÌES JR., PEDRO H. BRANCALION, MILTON C. RIBEIRO, PEDRO JORDANO. 2013. Functional Extinction of Birds Drives Rapid Evolutionary Changes in Seed Size. Science. Vol. 340, Issue 6136, pp. 1086-1090"
	Pteroglossus bailloni	RO:0002470	eats		Euterpe edulis							"Leite, Abraao de Barros; Brancalion, Pedro H. S.; Guevara, Roger; Galetti, Mauro. 2012. Differential seed germination of a keystone palm (Euterpe edulis) dispersed by avian frugivores. Journal of Tropical Ecology. 615-618"
	Pteroglossus bailloni	RO:0002470	eats		Euterpe edulis							"Fadini, Rodrigo F.; Fleury, Marina; Donatti, Camila I.; Galetti, Mauro. 2009. Effects of frugivore impoverishment and seed predators on the recruitment of a keystone palm. Acta Oecologica-International Journal of Ecology. 188-196"
	Pionites melanocephalus	RO:0002470	eats		Euterpe edulis							"Galetti, M.; Alexio Alexandre. 1998. Effects on palm heart harvesting on avian frugivores in the Atlantic rainforest of Brazil. Journal of Applied Ecology. 286-293"
	Pionites melanocephalus	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Selenidera maculirostris	RO:0002470	eats		Euterpe edulis							"Galetti, M.; Alexio Alexandre. 1998. Effects on palm heart harvesting on avian frugivores in the Atlantic rainforest of Brazil. Journal of Applied Ecology. 286-293"
	Selenidera maculirostris	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Selenidera maculirostris	RO:0002470	eats		Euterpe edulis							" MAURO GALETTI, ROGER GUEVARA, MARINA C. CïRTES, RODRIGO FADINI, SANDRO VON MATTER, ABRAÌO B. LEITE, FçBIO LABECCA, THIAGO RIBEIRO, CAROLINA S. CARVALHO, ROSANE G. COLLEVATTI, MATHIAS M. PIRES, PAULO R. GUIMARÌES JR., PEDRO H. BRANCALION, MILTON C. RIBEIRO, PEDRO JORDANO. 2013. Functional Extinction of Birds Drives Rapid Evolutionary Changes in Seed Size. Science. Vol. 340, Issue 6136, pp. 1086-1090"
	Selenidera maculirostris	RO:0002470	eats		Euterpe edulis							"Fadini, Rodrigo F.; Fleury, Marina; Donatti, Camila I.; Galetti, Mauro. 2009. Effects of frugivore impoverishment and seed predators on the recruitment of a keystone palm. Acta Oecologica-International Journal of Ecology. 188-196"
	Procnias nudicollis	RO:0002470	eats		Euterpe edulis							"Galetti, M.; Alexio Alexandre. 1998. Effects on palm heart harvesting on avian frugivores in the Atlantic rainforest of Brazil. Journal of Applied Ecology. 286-293"
	Procnias nudicollis	RO:0002470	eats		Euterpe edulis							"Castro, E. R.; Galetti, M.; Morellato, L. P. C.. 2007. Reproductive phenology of Euterpe edulis (Arecaceae) along a gradient in the Atlantic rainforest of Brazil. Australian Journal of Botany. 725-735"
	Procnias nudicollis	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Procnias nudicollis	RO:0002470	eats		Euterpe edulis							" MAURO GALETTI, ROGER GUEVARA, MARINA C. CïRTES, RODRIGO FADINI, SANDRO VON MATTER, ABRAÌO B. LEITE, FçBIO LABECCA, THIAGO RIBEIRO, CAROLINA S. CARVALHO, ROSANE G. COLLEVATTI, MATHIAS M. PIRES, PAULO R. GUIMARÌES JR., PEDRO H. BRANCALION, MILTON C. RIBEIRO, PEDRO JORDANO. 2013. Functional Extinction of Birds Drives Rapid Evolutionary Changes in Seed Size. Science. Vol. 340, Issue 6136, pp. 1086-1090"
	Sciurus aestuans	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Sciurus aestuans	RO:0002470	eats		Euterpe edulis							"Ribeiro, Luci Ferreira; Machado Conde, Luciana Onecia; Tabarelli, Marcelo. 2010. PREDATION AND REMOVAL OF SEEDS FROM FIVE SPECIES OF PALMS BY Guerlinguetus ingrami (Thomas, 1901) IN AN URBAN FRAGMENT OF THE MONTANE ATLANTIC FOREST. Revista Arvore. 637-649"
	Coracopsis nigra	RO:0002470	eats		Deckenia nobilis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Cyanocorax caeruleus	RO:0002470	eats		Euterpe edulis							" MAURO GALETTI, ROGER GUEVARA, MARINA C. CïRTES, RODRIGO FADINI, SANDRO VON MATTER, ABRAÌO B. LEITE, FçBIO LABECCA, THIAGO RIBEIRO, CAROLINA S. CARVALHO, ROSANE G. COLLEVATTI, MATHIAS M. PIRES, PAULO R. GUIMARÌES JR., PEDRO H. BRANCALION, MILTON C. RIBEIRO, PEDRO JORDANO. 2013. Functional Extinction of Birds Drives Rapid Evolutionary Changes in Seed Size. Science. Vol. 340, Issue 6136, pp. 1086-1090"
	Pionus maximiliani	RO:0002470	eats		Euterpe edulis							" MAURO GALETTI, ROGER GUEVARA, MARINA C. CïRTES, RODRIGO FADINI, SANDRO VON MATTER, ABRAÌO B. LEITE, FçBIO LABECCA, THIAGO RIBEIRO, CAROLINA S. CARVALHO, ROSANE G. COLLEVATTI, MATHIAS M. PIRES, PAULO R. GUIMARÌES JR., PEDRO H. BRANCALION, MILTON C. RIBEIRO, PEDRO JORDANO. 2013. Functional Extinction of Birds Drives Rapid Evolutionary Changes in Seed Size. Science. Vol. 340, Issue 6136, pp. 1086-1090"
	Ramphastos dicolorus	RO:0002470	eats		Euterpe edulis							"Galetti, M.; Alexio Alexandre. 1998. Effects on palm heart harvesting on avian frugivores in the Atlantic rainforest of Brazil. Journal of Applied Ecology. 286-293"
	Ramphastos dicolorus	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Ramphastos dicolorus	RO:0002470	eats		Euterpe edulis							"Leite, Abraao de Barros; Brancalion, Pedro H. S.; Guevara, Roger; Galetti, Mauro. 2012. Differential seed germination of a keystone palm (Euterpe edulis) dispersed by avian frugivores. Journal of Tropical Ecology. 615-618"
	Ramphastos dicolorus	RO:0002470	eats		Euterpe edulis							"Fadini, Rodrigo F.; Fleury, Marina; Donatti, Camila I.; Galetti, Mauro. 2009. Effects of frugivore impoverishment and seed predators on the recruitment of a keystone palm. Acta Oecologica-International Journal of Ecology. 188-196"
	Pyroderus scutatus	RO:0002470	eats		Euterpe edulis							"Galetti, M.; Alexio Alexandre. 1998. Effects on palm heart harvesting on avian frugivores in the Atlantic rainforest of Brazil. Journal of Applied Ecology. 286-293"
	Pyroderus scutatus	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Pyroderus scutatus	RO:0002470	eats		Euterpe edulis							" MAURO GALETTI, ROGER GUEVARA, MARINA C. CïRTES, RODRIGO FADINI, SANDRO VON MATTER, ABRAÌO B. LEITE, FçBIO LABECCA, THIAGO RIBEIRO, CAROLINA S. CARVALHO, ROSANE G. COLLEVATTI, MATHIAS M. PIRES, PAULO R. GUIMARÌES JR., PEDRO H. BRANCALION, MILTON C. RIBEIRO, PEDRO JORDANO. 2013. Functional Extinction of Birds Drives Rapid Evolutionary Changes in Seed Size. Science. Vol. 340, Issue 6136, pp. 1086-1090"
	Ramphastos vitellinus	RO:0002470	eats		Euterpe edulis							"Galetti, M.; Alexio Alexandre. 1998. Effects on palm heart harvesting on avian frugivores in the Atlantic rainforest of Brazil. Journal of Applied Ecology. 286-293"
	Ramphastos vitellinus	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Ramphastos vitellinus	RO:0002470	eats		Euterpe edulis							" MAURO GALETTI, ROGER GUEVARA, MARINA C. CïRTES, RODRIGO FADINI, SANDRO VON MATTER, ABRAÌO B. LEITE, FçBIO LABECCA, THIAGO RIBEIRO, CAROLINA S. CARVALHO, ROSANE G. COLLEVATTI, MATHIAS M. PIRES, PAULO R. GUIMARÌES JR., PEDRO H. BRANCALION, MILTON C. RIBEIRO, PEDRO JORDANO. 2013. Functional Extinction of Birds Drives Rapid Evolutionary Changes in Seed Size. Science. Vol. 340, Issue 6136, pp. 1086-1090"
	Ramphastos vitellinus	RO:0002470	eats		Euterpe edulis							"Leite, Abraao de Barros; Brancalion, Pedro H. S.; Guevara, Roger; Galetti, Mauro. 2012. Differential seed germination of a keystone palm (Euterpe edulis) dispersed by avian frugivores. Journal of Tropical Ecology. 615-618"
	Ramphastos vitellinus	RO:0002470	eats		Euterpe edulis							"Campos, Renata Calixto; Steiner, Josefina; Zillikens, Anne. 2012. Bird and mammal frugivores of Euterpe edulis at Santa Catarina island monitored by camera traps. Studies on Neotropical Fauna and Environment. 105-110"
	Ortalis guttata	RO:0002470	eats		Euterpe edulis							"Campos, Renata Calixto; Steiner, Josefina; Zillikens, Anne. 2012. Bird and mammal frugivores of Euterpe edulis at Santa Catarina island monitored by camera traps. Studies on Neotropical Fauna and Environment. 105-110"
	Ramphastos toco	RO:0002470	eats		Euterpe edulis							"Leite, Abraao de Barros; Brancalion, Pedro H. S.; Guevara, Roger; Galetti, Mauro. 2012. Differential seed germination of a keystone palm (Euterpe edulis) dispersed by avian frugivores. Journal of Tropical Ecology. 615-618"
	Pipile cujubi	RO:0002470	eats		Euterpe edulis							"Leite, Abraao de Barros; Brancalion, Pedro H. S.; Guevara, Roger; Galetti, Mauro. 2012. Differential seed germination of a keystone palm (Euterpe edulis) dispersed by avian frugivores. Journal of Tropical Ecology. 615-618"
	Pipile jacutinga	RO:0002470	eats		Euterpe edulis							"Galetti, M.; Alexio Alexandre. 1998. Effects on palm heart harvesting on avian frugivores in the Atlantic rainforest of Brazil. Journal of Applied Ecology. 286-293"
	Pipile jacutinga	RO:0002470	eats		Euterpe edulis							"Castro, E. R.; Galetti, M.; Morellato, L. P. C.. 2007. Reproductive phenology of Euterpe edulis (Arecaceae) along a gradient in the Atlantic rainforest of Brazil. Australian Journal of Botany. 725-735"
	Pipile jacutinga	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Pipile jacutinga	RO:0002470	eats		Euterpe edulis							"Pizo, M. A.; Simao, I.. 2001. Seed deposition patterns and the survival of seeds and seedlings of the palm Euterpe edulis. Acta Oecologica-International Journal of Ecology. 229-233"
	Pipile jacutinga	RO:0002470	eats		Euterpe edulis							" MAURO GALETTI, ROGER GUEVARA, MARINA C. CïRTES, RODRIGO FADINI, SANDRO VON MATTER, ABRAÌO B. LEITE, FçBIO LABECCA, THIAGO RIBEIRO, CAROLINA S. CARVALHO, ROSANE G. COLLEVATTI, MATHIAS M. PIRES, PAULO R. GUIMARÌES JR., PEDRO H. BRANCALION, MILTON C. RIBEIRO, PEDRO JORDANO. 2013. Functional Extinction of Birds Drives Rapid Evolutionary Changes in Seed Size. Science. Vol. 340, Issue 6136, pp. 1086-1090"
	Tinamus solitarius	RO:0002470	eats		Euterpe edulis							"Castro, E. R.; Galetti, M.; Morellato, L. P. C.. 2007. Reproductive phenology of Euterpe edulis (Arecaceae) along a gradient in the Atlantic rainforest of Brazil. Australian Journal of Botany. 725-735"
	Penelope obscura	RO:0002470	eats		Euterpe edulis							"Galetti, M.; Alexio Alexandre. 1998. Effects on palm heart harvesting on avian frugivores in the Atlantic rainforest of Brazil. Journal of Applied Ecology. 286-293"
	Penelope obscura	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Penelope obscura	RO:0002470	eats		Euterpe edulis							"Pizo, M. A.; Simao, I.. 2001. Seed deposition patterns and the survival of seeds and seedlings of the palm Euterpe edulis. Acta Oecologica-International Journal of Ecology. 229-233"
	Penelope obscura	RO:0002470	eats		Euterpe edulis							" MAURO GALETTI, ROGER GUEVARA, MARINA C. CïRTES, RODRIGO FADINI, SANDRO VON MATTER, ABRAÌO B. LEITE, FçBIO LABECCA, THIAGO RIBEIRO, CAROLINA S. CARVALHO, ROSANE G. COLLEVATTI, MATHIAS M. PIRES, PAULO R. GUIMARÌES JR., PEDRO H. BRANCALION, MILTON C. RIBEIRO, PEDRO JORDANO. 2013. Functional Extinction of Birds Drives Rapid Evolutionary Changes in Seed Size. Science. Vol. 340, Issue 6136, pp. 1086-1090"
	Dasyprocta leporina	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Dasyprocta leporina	RO:0002470	eats		Euterpe edulis							"Genini, Julieta; Galetti, Mauro; Morellato, L. Patricia C.. 2009. Fruiting phenology of palms and trees in an Atlantic rainforest land-bridge island. Flora. 131-145"
	Nasua nasua	RO:0002470	eats		Euterpe edulis							"Campos, Renata Calixto; Steiner, Josefina; Zillikens, Anne. 2012. Bird and mammal frugivores of Euterpe edulis at Santa Catarina island monitored by camera traps. Studies on Neotropical Fauna and Environment. 105-110"
	Eira barbara	RO:0002470	eats		Euterpe edulis							"Campos, Renata Calixto; Steiner, Josefina; Zillikens, Anne. 2012. Bird and mammal frugivores of Euterpe edulis at Santa Catarina island monitored by camera traps. Studies on Neotropical Fauna and Environment. 105-110"
	Cuniculus paca	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Cuniculus paca	RO:0002470	eats		Euterpe edulis							"Genini, Julieta; Galetti, Mauro; Morellato, L. Patricia C.. 2009. Fruiting phenology of palms and trees in an Atlantic rainforest land-bridge island. Flora. 131-145"
	Pecari tajacu	RO:0002470	eats		Euterpe edulis							"Beck, Harald. 2006. A review of peccary-palm interactions and their ecological ramifications across the Neotropics. Journal of Mammalogy. 519-530"
	Pecari tajacu	RO:0002470	eats		Euterpe edulis							"Keuroghlian, Alexine; Eaton, Donald P.. 2008. Fruit availability and peccary frugivory in an isolated Atlantic forest fragment: Effects on peccary ranging behavior and habitat use. Biotropica. 62-70"
	Mazama americana	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Tayassu pecari	RO:0002470	eats		Euterpe edulis							"Keuroghlian, Alexine; Eaton, Donald P.. 2009. Removal of palm fruits and ecosystem engineering in palm stands by white-lipped peccaries (Tayassu pecari) and other frugivores in an isolated Atlantic Forest fragment. Biodiversity and Conservation. 1733-1750"
	Tayassu pecari	RO:0002470	eats		Euterpe edulis							"Keuroghlian, Alexine; Eaton, Donald P.. 2009. Removal of palm fruits and ecosystem engineering in palm stands by white-lipped peccaries (Tayassu pecari) and other frugivores in an isolated Atlantic Forest fragment. Biodiversity and Conservation. 1733-1750"
	Tayassu pecari	RO:0002470	eats		Euterpe edulis							"Beck, Harald. 2006. A review of peccary-palm interactions and their ecological ramifications across the Neotropics. Journal of Mammalogy. 519-530"
	Tayassu pecari	RO:0002470	eats		Euterpe edulis							"Keuroghlian, Alexine; Eaton, Donald P.. 2008. Fruit availability and peccary frugivory in an isolated Atlantic forest fragment: Effects on peccary ranging behavior and habitat use. Biotropica. 62-70"
	Tapirus terrestris	RO:0002470	eats		Euterpe edulis							"Bueno, Rafael S.; Guevara, Roger; Ribeiro, Milton C.; Culot, Laurence; Bufalo, Felipe S.; Galetti, Mauro. 2013. Functional Redundancy and Complementarities of Seed Dispersal by the Last Neotropical Megafrugivores. Plos One. e56252"
	Tapirus terrestris	RO:0002470	eats		Euterpe edulis							"Castro, E. R.; Galetti, M.; Morellato, L. P. C.. 2007. Reproductive phenology of Euterpe edulis (Arecaceae) along a gradient in the Atlantic rainforest of Brazil. Australian Journal of Botany. 725-735"
	Tapirus terrestris	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Salvator merianae	RO:0002470	eats		Euterpe edulis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Tupinambis meriane	RO:0002470	eats		Euterpe edulis							"Castro, Everaldo Rodrigo de; Galetti, Mauro. 2004. Frugivoria e dispers‹o de sementes pelo lagarto teiœ Tupinambis merianae (Reptilia: Teiidae). Pap_is Avulsos de Zoologia (S‹o Paulo). 91-97"
	Lepilemur dorsalis	RO:0002470	eats		Dypsis ampasindavae							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Eulemur macaco	RO:0002470	eats		Dypsis ampasindavae							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Bombycilla cedrorum	RO:0002470	eats		Sabal palmetto							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Dermanura watsoni	RO:0002470	eats		Euterpe precatoria							"Melo, Felipe P. L.; Rodriguez-Herrera, Bernal; Chazdon, Robin L.; Medellin, Rodrigo A.; Ceballos, Gerardo G.. 2009. Small Tent-Roosting Bats Promote Dispersal of Large-Seeded Plants in a Neotropical Forest. Biotropica. 737-743"
	Turdus migratorius	RO:0002470	eats		Sabal palmetto							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Pionites melanocephalus	RO:0002470	eats		Euterpe precatoria							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Alectroenas madagascariensis	RO:0002470	eats		Ravenea sambiranensis							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
	Ara severus	RO:0002470	eats		Euterpe precatoria							"Zona, S. & Henderson, A. (1989) A review of animal mediated seed dispersal of palms. Selbyana, 11, 6-21. Online Update 2006 ((http://www.virtualherbarium.org/palms/psdispersal.html). "
